object name,library name,text,rodata,data,bss,code,flash,ram
set_sign.cpp.obj,lib\libaudio_core.a,614,0,0,0,614,614,0
shr.cpp.obj,lib\libaudio_core.a,68,0,0,0,68,68,0
shr_r.cpp.obj,lib\libaudio_core.a,40,0,0,0,40,40,0
sid_sync.cpp.obj,lib\libaudio_core.a,142,0,0,0,142,142,0
sp_dec.cpp.obj,lib\libaudio_core.a,332,0,0,0,332,332,0
sp_enc.cpp.obj,lib\libaudio_core.a,248,0,0,0,248,248,0
spreproc.cpp.obj,lib\libaudio_core.a,178,0,0,0,178,178,0
spstproc.cpp.obj,lib\libaudio_core.a,260,0,0,0,260,260,0
sqrt_l.cpp.obj,lib\libaudio_core.a,148,0,0,0,148,148,0
sqrt_l_tbl.cpp.obj,lib\libaudio_core.a,0,100,0,0,100,100,0
stream.c.obj,lib\libaudio_core.a,84,0,0,0,84,84,0
sub.cpp.obj,lib\libaudio_core.a,40,0,0,0,40,40,0
syn_filt.c.obj,lib\libaudio_core.a,410,0,0,0,410,410,0
syn_filt.cpp.obj,lib\libaudio_core.a,536,0,0,0,536,536,0
Syn_filt_32_neon.s.obj,lib\libaudio_core.a,244,0,0,0,244,244,0
syn_filt_neon.s.obj,lib\libaudio_core.a,188,0,0,0,188,188,0
synthesis_amr_wb.cpp.obj,lib\libaudio_core.a,1206,32,0,0,1238,1238,0
ton_stab.cpp.obj,lib\libaudio_core.a,282,0,0,0,282,282,0
updt_tar.c.obj,lib\libaudio_core.a,68,0,0,0,68,68,0
util.c.obj,lib\libaudio_core.a,70,0,0,0,70,70,0
vad1.cpp.obj,lib\libaudio_core.a,3286,0,0,0,3286,3286,0
voAMRWBEnc.c.obj,lib\libaudio_core.a,7312,124,0,0,7436,7436,0
voice_factor.cpp.obj,lib\libaudio_core.a,378,0,0,0,378,378,0
voicefac.c.obj,lib\libaudio_core.a,318,0,0,0,318,318,0
wb_syn_filt.cpp.obj,lib\libaudio_core.a,982,0,0,0,982,982,0
wb_vad.c.obj,lib\libaudio_core.a,2516,0,0,0,2516,2516,0
weight_a.c.obj,lib\libaudio_core.a,80,0,0,0,80,80,0
weight_a.cpp.obj,lib\libaudio_core.a,42,0,0,0,42,42,0
weight_amrwb_lpc.cpp.obj,lib\libaudio_core.a,72,0,0,0,72,72,0
window_tab.cpp.obj,lib\libaudio_core.a,0,1440,0,0,1440,1440,0
wmf_to_ets.cpp.obj,lib\libaudio_core.a,108,0,0,0,108,108,0
wrapper.c.obj,lib\libaudio_core.a,200,0,0,0,200,200,0
wrapper.cpp.obj,lib\libaudio_core.a,468,8,0,0,476,476,0
audio_decoder.c.obj,lib\libaudio_media.a,202,0,0,4,202,202,4
audio_encoder.c.obj,lib\libaudio_media.a,156,0,0,0,156,156,0
block_device.c.obj,lib\libbdev.a,52,0,0,0,52,52,0
partition_block_device.c.obj,lib\libbdev.a,184,0,0,0,184,184,0
flash_block_device_v2.c.obj,lib\libbdev_core.a,2932,20,0,0,2952,2952,0
quec_boot_pin_power_domain.c.obj,lib\libboot_ex_spi6nor.a,514,29,0,0,543,543,0
quec_spi6_ext_norflash_cfg.c.obj,lib\libboot_ex_spi6nor.a,1116,285,162,6,1401,1563,168
crypto.c.obj,lib\libcalclib.a,74,0,0,0,74,74,0
sha256_mbedtls.c.obj,lib\libcalclib.a,70,0,0,0,70,70,0
simage.c.obj,lib\libcalclib.a,1122,0,0,0,1122,1122,0
simage_mbedtls.c.obj,lib\libcalclib.a,644,8,0,0,652,652,0
sm3.c.obj,lib\libcalclib.a,796,0,0,352,796,796,352
crc32.c.obj,lib\libcalclib_crc.a,252,1280,0,0,1532,1532,0
cfw_chset.c.obj,lib\libcfw.a,982,0,0,0,982,982,0
cfw_dispatch.c.obj,lib\libcfw.a,828,32,0,4,860,860,4
cfw_event_names.c.obj,lib\libcfw.a,8,1,0,0,9,9,0
cfw_general.c.obj,lib\libcfw.a,76,12,0,0,88,88,0
tm_time.c.obj,lib\libcfw.a,250,0,0,0,250,250,0
cfw_aom_sche.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,7254,4698,1,736,11952,11953,737
cfw_aom_util.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1300,0,0,1148,1300,1300,1148
cfw_bal_app.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,64,0,0,8,64,64,8
cfw_bal_init.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1830,41,2,12,1871,1873,14
cfw_cc_main.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,12118,34,0,87,12152,12152,87
cfw_cc_tools.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,19690,175,0,10,19865,19865,10
cfw_cfg_cm.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,924,8,0,0,932,932,0
cfw_cfg_general.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1564,66,4,0,1630,1634,4
cfw_cfg_init.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,96,0,0,0,96,96,0
cfw_cfg_main.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,250,5094,42,8,5344,5386,50
cfw_cfg_nw.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2016,13,0,16,2029,2029,16
cfw_cfg_sim.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,388,4,0,384,392,392,384
cfw_cfg_sms.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2712,46,0,72,2758,2758,72
cfw_emod_loct.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1658,90,0,0,1748,1748,0
cfw_emod_tsm_api.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,544,53,0,0,597,597,0
cfw_emod_tsm_data_parse.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1774,0,0,0,1774,1774,0
cfw_emod_tsm_proc.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1360,0,0,0,1360,1360,0
cfw_gprs_main.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,27390,372,68,5057,27762,27830,5125
cfw_gprs_tool.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,3286,0,0,0,3286,3286,0
cfw_ims_main.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,16486,175,10,427,16661,16671,437
cfw_lgw_main.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1472,68,0,0,1540,1540,0
cfw_md5.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2000,0,64,0,2000,2064,64
cfw_nv.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,3330,299,0,2184,3629,3629,2184
cfw_nw_main.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,24268,908,5,82,25176,25181,87
cfw_nw_tool.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,222,0,0,0,222,222,0
cfw_psm.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2140,86,4,1794,2226,2230,1798
cfw_rpc_ap.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1220,0,0,4,1220,1220,4
cfw_shell_main.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,5208,195,3,113,5403,5406,116
cfw_sim.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,4486,5437,76,0,9923,9999,76
cfw_sim_boot_api.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,18982,1056,3272,11,20038,23310,3283
cfw_sim_boot_pro.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,11826,131,18,575,11957,11975,593
cfw_sim_chv_api.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2294,167,12,0,2461,2473,12
cfw_sim_chv_pro.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2580,0,0,0,2580,2580,0
cfw_sim_mis_api.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,3524,487,0,45,4011,4011,45
cfw_sim_mis_pro.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,10910,69,0,5,10979,10979,5
cfw_sim_pbk_api.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,836,234,0,0,1070,1070,0
cfw_sim_pbk_pro.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,3344,484,0,0,3828,3828,0
cfw_sim_sat.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,18390,60,6,138,18450,18456,144
cfw_sim_sat_api.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2200,42,0,8,2242,2242,8
cfw_sim_sat_pro.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2284,0,1,0,2284,2285,1
cfw_sim_sms_api.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2516,310,0,0,2826,2826,0
cfw_sim_sms_pro.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,10136,413,0,8,10549,10549,8
cfw_sms_db.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1530,41,4,0,1571,1575,4
cfw_sms_main.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,12368,1373,1,4,13741,13742,5
cfw_sms_mmi.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2522,142,0,11,2664,2664,11
cfw_sms_tool.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,13376,411,0,0,13787,13787,0
cfw_ss_main.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,16448,12271,0,8,28719,28719,8
cfw_ss_tools.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,68,31,0,0,99,99,0
cfw_task.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,512,9,0,14,521,521,14
cfw_usim_pro.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2962,5,0,0,2967,2967,0
cfwadpcsm.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1558,1076,0,5515,2634,2634,5515
cfwadpcsm_cc.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,14946,9773,0,153,24719,24719,153
cfwadpcsm_nw.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,7442,2853,0,21,10295,10295,21
cfwadpcsm_sms.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,2136,726,0,3,2862,2862,3
cfwadpcsm_ss.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,4094,1175,3,0,5269,5272,3
sms_dm_local.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,38,0,0,0,38,38,0
sms_dm_nv.c.obj,lib\libcfw_core_modem_lte_volte_lib.a,1324,14,0,14,1338,1338,14
sprd_ce.c.obj,lib\libcrypto.a,3874,226,0,20,4100,4100,20
sprd_crypto.c.obj,lib\libcrypto.a,588,283,0,80,871,871,80
sprd_ecc_core.c.obj,lib\libcrypto.a,5046,0,0,0,5046,5046,0
sprd_ecc_pka.c.obj,lib\libcrypto.a,424,0,0,0,424,424,0
sprd_pal_plat.c.obj,lib\libcrypto.a,36,0,0,0,36,36,0
sprd_pka.c.obj,lib\libcrypto.a,308,0,0,0,308,308,0
sprd_queue.c.obj,lib\libcrypto.a,164,122,0,0,286,286,0
sprd_sm2_core.c.obj,lib\libcrypto.a,5224,0,0,0,5224,5224,0
sprd_utils.c.obj,lib\libcrypto.a,26,0,0,0,26,26,0
diag.c.obj,lib\libdiag.a,1072,0,0,4132,1072,1072,4132
diag_at.c.obj,lib\libdiag.a,336,0,0,0,336,336,0
diag_camera.c.obj,lib\libdiag.a,754,12,0,60,766,766,60
diag_charge.c.obj,lib\libdiag.a,274,0,0,0,274,274,0
diag_current_test.c.obj,lib\libdiag.a,200,0,0,4,200,200,4
diag_debug_readwrite.c.obj,lib\libdiag.a,502,0,0,2048,502,502,2048
diag_log.c.obj,lib\libdiag.a,44,0,0,0,44,44,0
diag_nvm.c.obj,lib\libdiag.a,1580,22,0,536,1602,1602,536
diag_runmode.c.obj,lib\libdiag.a,456,0,0,0,456,456,0
diag_swver.c.obj,lib\libdiag.a,160,154,0,0,314,314,0
diag_sys.c.obj,lib\libdiag.a,2102,0,0,0,2102,2102,0
layer1_diag.c.obj,lib\libdiag.a,388,0,0,0,388,388,0
drv_axidma_8850.c.obj,lib\libdriver.a,800,16,0,156,816,816,156
drv_camera.c.obj,lib\libdriver.a,1422,0,0,12,1422,1422,12
drv_debug_ifc_uart.c.obj,lib\libdriver.a,1796,36,0,4,1832,1832,4
drv_debug_port.c.obj,lib\libdriver.a,106,0,0,4,106,106,4
drv_debug_userial.c.obj,lib\libdriver.a,2862,148,696,0,3010,3706,696
drv_debughost.c.obj,lib\libdriver.a,1360,36,0,608,1396,1396,608
drv_efuse_8850.c.obj,lib\libdriver.a,276,0,0,0,276,276,0
drv_gpio_8850.c.obj,lib\libdriver.a,1396,16,0,244,1412,1412,244
drv_gpt_8850.c.obj,lib\libdriver.a,1334,16,0,396,1350,1350,396
drv_host_cmd.c.obj,lib\libdriver.a,532,0,0,0,532,532,0
drv_host_cmd_rw.c.obj,lib\libdriver.a,428,0,0,0,428,428,0
drv_i2c.c.obj,lib\libdriver.a,2044,337,0,84,2381,2381,84
drv_ifc.c.obj,lib\libdriver.a,776,304,36,5,1080,1116,41
drv_ifc_uart.c.obj,lib\libdriver.a,4456,342,8,2,4798,4806,10
drv_keypad.c.obj,lib\libdriver.a,546,0,2,12,546,548,14
drv_lcd.c.obj,lib\libdriver.a,2180,194,16,200,2374,2390,216
drv_lcd_st7789h2.c.obj,lib\libdriver.a,1452,40,32,0,1492,1524,32
drv_lcd_st7789v.c.obj,lib\libdriver.a,1448,414,32,0,1862,1894,32
drv_lcd_v2.c.obj,lib\libdriver.a,2596,0,0,64,2596,2596,64
drv_md_nvm.c.obj,lib\libdriver.a,1004,27,0,24,1031,1031,24
drv_modem_log_buf.c.obj,lib\libdriver.a,246,27,0,0,273,273,0
drv_pmic_intr_8850.c.obj,lib\libdriver.a,688,0,0,292,688,688,292
drv_ps_path_md.c.obj,lib\libdriver.a,294,0,0,4532,294,294,4532
drv_pwrkey_2720.c.obj,lib\libdriver.a,272,0,0,16,272,272,16
drv_rng.c.obj,lib\libdriver.a,96,0,8,0,96,104,8
drv_rtc.c.obj,lib\libdriver.a,2632,92,0,72,2724,2724,72
drv_rtc.pb.c.obj,lib\libdriver.a,0,120,0,0,120,120,0
drv_rtc_8850.c.obj,lib\libdriver.a,640,0,0,0,640,640,0
drv_serial.c.obj,lib\libdriver.a,670,36,4,360,706,710,364
drv_spi_8850.c.obj,lib\libdriver.a,4630,305,0,465,4935,4935,465
drv_usb_8850.cpp.obj,lib\libdriver.a,1552,11,0,4,1563,1563,4
drv_wdt_uip8850.c.obj,lib\libdriver.a,426,14,0,16,440,440,16
ecm_data.c.obj,lib\libdriver.a,678,0,0,0,678,678,0
f_ecm.c.obj,lib\libdriver.a,1696,196,119,0,1892,2011,119
f_rndis.c.obj,lib\libdriver.a,2096,106,98,0,2202,2300,98
f_serial.c.obj,lib\libdriver.a,986,68,8,0,1054,1062,8
rndis.c.obj,lib\libdriver.a,1680,112,0,0,1792,1792,0
rndis_data.c.obj,lib\libdriver.a,906,0,0,0,906,906,0
udc.c.obj,lib\libdriver.a,412,0,0,512,412,412,512
udc_dwc.c.obj,lib\libdriver.a,7000,211,1,1760,7211,7212,1761
usb_composite_device.c.obj,lib\libdriver.a,2328,19,24,0,2347,2371,24
usb_ether.c.obj,lib\libdriver.a,2936,65,0,0,3001,3001,0
usb_platform_8850.c.obj,lib\libdriver.a,638,0,0,0,638,638,0
usb_serial.c.obj,lib\libdriver.a,3652,63,0,0,3715,3715,0
camera_bf20a6.c.obj,lib\libdriver_camera.a,2022,592,120,1,2614,2734,121
camera_bf30a2.c.obj,lib\libdriver_camera.a,2028,247,120,1,2275,2395,121
camera_gc0310.c.obj,lib\libdriver_camera.a,3134,1255,120,4,4389,4509,124
camera_gc032a.c.obj,lib\libdriver_camera.a,2010,689,120,1,2699,2819,121
image_sensor.c.obj,lib\libdriver_camera.a,1104,42,17,88,1146,1163,105
drv_adc_8850.c.obj,lib\libdriver_charge_adc.a,1712,0,23,10,1712,1735,33
drv_charger_8850.c.obj,lib\libdriver_charge_adc.a,3734,161,48,260,3895,3943,308
drv_lcd_cfg.c.obj,lib\libdriver_lcd.a,292,36,22,0,328,350,22
drv_lcd_gc9305.c.obj,lib\libdriver_lcd.a,1884,40,32,3,1924,1956,35
drv_lcd_st7567a.c.obj,lib\libdriver_lcd.a,680,447,0,0,1127,1127,0
drv_lcd_st7735s.c.obj,lib\libdriver_lcd.a,1544,40,32,0,1584,1616,32
drv_host_cmd_sys.c.obj,lib\libdrv_host.a,1476,0,0,0,1476,1476,0
drv_efuse.c.obj,lib\libefuse_secure.a,150,0,0,4,150,150,4
drv_secure_8850.c.obj,lib\libefuse_secure.a,722,0,2,0,722,724,2
fatfs_portable.c.obj,lib\libfatfs.a,534,686,0,24,1220,1220,24
fatfs_vfs.c.obj,lib\libfatfs.a,346,21,1,0,367,368,1
ff.c.obj,lib\libfatfs.a,6420,122,0,531,6542,6542,531
compress_sfile.c.obj,lib\libfs.a,496,5,0,0,501,501,0
sffs_vfs.c.obj,lib\libfs.a,1068,116,0,0,1184,1184,0
vfs.c.obj,lib\libfs.a,4184,63,192,137,4247,4439,329
partinfo.bin.S.obj,lib\libfs_partinfo.a,352,0,0,0,352,352,0
ql_fs_part_info.c.obj,lib\libfs_partinfo.a,16,0,0,0,16,16,0
fs_mount.c.obj,lib\libfsmount.a,1476,38,1,12,1514,1515,13
fupdate_app.c.obj,lib\libfupdate_core.a,1950,8,0,0,1958,1958,0
fupdate_common.c.obj,lib\libfupdate_core.a,1102,64,16,0,1166,1182,16
fupdate_security_app.c.obj,lib\libfupdate_security_app.a,4,0,0,0,4,4,0
fupdate_security_pack.c.obj,lib\libfupdate_security_app.a,168,16,0,1,184,184,1
hal_adi_bus.c.obj,lib\libhal.a,568,4,0,0,572,572,0
hal_blue_screen.c.obj,lib\libhal.a,172,16,94,0,188,282,94
hal_bscore.c.obj,lib\libhal.a,1028,8,0,0,1036,1036,0
hal_chip.c.obj,lib\libhal.a,1930,29,712,0,1959,2671,712
hal_clock_init.c.obj,lib\libhal.a,1724,4,0,0,1728,1728,0
hal_cp_ctrl.c.obj,lib\libhal.a,1144,118,0,0,1262,1262,0
hal_efuse.c.obj,lib\libhal.a,288,0,0,0,288,288,0
hal_efuse_cache.c.obj,lib\libhal.a,1088,24,0,1244,1112,1112,1244
hal_gouda.c.obj,lib\libhal.a,2084,0,5,27,2084,2089,32
hal_hw_map.c.obj,lib\libhal.a,52,1576,0,0,1628,1628,0
hal_hwspinlock.c.obj,lib\libhal.a,166,0,0,0,166,166,0
hal_lzma.c.obj,lib\libhal.a,494,0,0,0,494,494,0
hal_pmu.c.obj,lib\libhal.a,8126,353,8,5,8479,8487,13
hal_sim.c.obj,lib\libhal.a,356,80,0,0,436,436,0
hal_iomux.c.obj,lib\libhal_prop.a,1124,1070,1076,1464,2194,3270,2540
hal_mmu.c.obj,lib\libhal_prop.a,896,32,0,0,928,928,0
hal_shmem_region.c.obj,lib\libhal_prop.a,1096,100,0,8,1196,1196,8
ql_hal_spi_flash_prop.c.obj,lib\libhal_prop.a,32,3,584,8,35,619,592
ids.c.obj,lib\libids_core.a,3586,665,0,92,4251,4251,92
cfl_base64.c.obj,lib\libimshttp.a,232,65,0,0,297,297,0
cfl_char.c.obj,lib\libimshttp.a,274,0,0,0,274,274,0
cfl_list.c.obj,lib\libimshttp.a,618,0,0,0,618,618,0
cfl_md5.c.obj,lib\libimshttp.a,2132,0,64,0,2132,2196,64
cfl_mem.c.obj,lib\libimshttp.a,66,0,0,0,66,66,0
cfl_string.c.obj,lib\libimshttp.a,92,0,0,0,92,92,0
cfl_time.c.obj,lib\libimshttp.a,784,112,0,0,896,896,0
cfl_timer.c.obj,lib\libimshttp.a,724,86,0,8,810,810,8
cfl_wchar.c.obj,lib\libimshttp.a,180,0,0,0,180,180,0
Cplus.c.obj,lib\libimshttp.a,20,0,8,0,20,28,8
Qf.c.obj,lib\libimshttp.a,0,64,0,0,64,64,0
Qhsm.c.obj,lib\libimshttp.a,250,0,0,8,250,250,8
QhsmTran.c.obj,lib\libimshttp.a,420,0,0,0,420,420,0
http_api.c.obj,lib\libimshttp_core.a,976,0,0,0,976,976,0
http_auth.c.obj,lib\libimshttp_core.a,6544,392,0,4,6936,6936,4
http_cache.c.obj,lib\libimshttp_core.a,320,49,0,0,369,369,0
http_cache_api.c.obj,lib\libimshttp_core.a,3556,84,0,0,3640,3640,0
http_chunk.c.obj,lib\libimshttp_core.a,2928,49,0,0,2977,2977,0
http_cookie_api.c.obj,lib\libimshttp_core.a,6674,168,0,0,6842,6842,0
http_date_parser.c.obj,lib\libimshttp_core.a,856,646,152,0,1502,1654,152
http_event.c.obj,lib\libimshttp_core.a,204,0,0,0,204,204,0
http_header.c.obj,lib\libimshttp_core.a,1500,143,0,0,1643,1643,0
http_hsm.c.obj,lib\libimshttp_core.a,24024,2478,0,1,26502,26502,1
http_request.c.obj,lib\libimshttp_core.a,11630,193,4,4,11823,11827,8
http_response.c.obj,lib\libimshttp_core.a,5382,641,0,0,6023,6023,0
http_serialize.c.obj,lib\libimshttp_core.a,3942,0,0,0,3942,3942,0
http_session.c.obj,lib\libimshttp_core.a,404,292,0,8,696,696,8
http_signal.c.obj,lib\libimshttp_core.a,2918,24,0,4,2942,2942,4
http_util.c.obj,lib\libimshttp_core.a,1640,314,0,8,1954,1954,8
netmgr_api.c.obj,lib\libimshttp_core.a,868,60,0,0,928,928,0
netmgr_host.c.obj,lib\libimshttp_core.a,596,61,0,0,657,657,0
netmgr_instance.c.obj,lib\libimshttp_core.a,3372,91,0,888,3463,3463,888
netmgr_request.c.obj,lib\libimshttp_core.a,362,64,0,0,426,426,0
netmgr_url.c.obj,lib\libimshttp_core.a,1408,80,0,0,1488,1488,0
nettrans_api.c.obj,lib\libimshttp_core.a,1832,103,0,0,1935,1935,0
nettrans_connection.c.obj,lib\libimshttp_core.a,840,71,0,0,911,911,0
nettrans_msg.c.obj,lib\libimshttp_core.a,2532,182,0,0,2714,2714,0
nettrans_sock.c.obj,lib\libimshttp_core.a,3052,247,0,0,3299,3299,0
aes_core.c.obj,lib\libipsec_core.a,3090,10280,0,0,13370,13370,0
bf_enc.c.obj,lib\libipsec_core.a,2610,0,0,0,2610,2610,0
bf_skey.c.obj,lib\libipsec_core.a,176,4168,0,0,4344,4344,0
callbacks.c.obj,lib\libipsec_core.a,72,78,0,8,150,150,8
classify_sp.c.obj,lib\libipsec_core.a,1576,61,0,174,1637,1637,174
crypt_api.c.obj,lib\libipsec_core.a,1122,0,200,0,1122,1322,200
crypto.c.obj,lib\libipsec_core.a,1738,997,0,0,2735,2735,0
des_enc.c.obj,lib\libipsec_core.a,10124,2048,0,0,12172,12172,0
des_skey.c.obj,lib\libipsec_core.a,480,2064,0,4,2544,2544,4
iniche.c.obj,lib\libipsec_core.a,124,106,0,0,230,230,0
iniche_intf.c.obj,lib\libipsec_core.a,544,599,4,0,1143,1147,4
ipcksum.c.obj,lib\libipsec_core.a,390,0,0,0,390,390,0
ipsec.c.obj,lib\libipsec_core.a,4604,416,0,0,5020,5020,0
ipsec_api.c.obj,lib\libipsec_core.a,392,71,0,0,463,463,0
ipsec_id.c.obj,lib\libipsec_core.a,980,247,0,0,1227,1227,0
ipsecip6.c.obj,lib\libipsec_core.a,368,0,0,0,368,368,0
ipsecmgmt.c.obj,lib\libipsec_core.a,76,88,0,8,164,164,8
ipsecmisc.c.obj,lib\libipsec_core.a,28,0,0,0,28,28,0
ipsecsession.c.obj,lib\libipsec_core.a,1046,78,0,8288,1124,1124,8288
md5.c.obj,lib\libipsec_core.a,2032,0,64,0,2032,2096,64
mgmt.c.obj,lib\libipsec_core.a,1588,132,0,194,1720,1720,194
mgmtapi.c.obj,lib\libipsec_core.a,1790,846,0,0,2636,2636,0
os_iniche.c.obj,lib\libipsec_core.a,130,26,4,0,156,160,4
packet.c.obj,lib\libipsec_core.a,1210,578,0,36,1788,1788,36
pkt_iniche.c.obj,lib\libipsec_core.a,1746,0,0,0,1746,1746,0
process.c.obj,lib\libipsec_core.a,1350,312,0,572,1662,1662,572
replay.c.obj,lib\libipsec_core.a,112,0,4,0,112,116,4
route.c.obj,lib\libipsec_core.a,28,37,0,0,65,65,0
sha1_new.c.obj,lib\libipsec_core.a,760,0,0,0,760,760,0
sha2.c.obj,lib\libipsec_core.a,2720,1056,0,0,3776,3776,0
spd.c.obj,lib\libipsec_core.a,1286,160,32,2380,1446,1478,2412
sync_api.c.obj,lib\libipsec_core.a,756,697,0,0,1453,1453,0
timer.c.obj,lib\libipsec_core.a,100,0,0,4,100,100,4
util.c.obj,lib\libipsec_core.a,384,0,0,134,384,384,134
cJSON.c.obj,lib\libjson.a,4154,28,12,8,4182,4194,20
osi_boot.c.obj,lib\libkernel.a,3498,13,0,12897,3511,3511,12897
osi_chip.c.obj,lib\libkernel.a,512,11,0,16,523,523,16
osi_clock.c.obj,lib\libkernel.a,690,0,0,40,690,690,40
osi_cxxabi.cpp.obj,lib\libkernel.a,44,0,0,0,44,44,0
osi_idle.c.obj,lib\libkernel.a,8,0,0,0,8,8,0
osi_sleep.c.obj,lib\libkernel.a,3814,172,0,28748,3986,3986,28748
osi_sysnv.c.obj,lib\libkernel.a,1016,16,28,28,1032,1060,56
osi_sysnv.pb.c.obj,lib\libkernel.a,0,260,0,0,260,260,0
osi_time.c.obj,lib\libkernel.a,1422,12,0,24,1434,1434,24
sci_osi.c.obj,lib\libkernel.a,304,0,0,0,304,304,0
panel_gc9305.c.obj,lib\liblcdpanel.a,1150,55,0,0,1205,1205,0
panel_gc9306.c.obj,lib\liblcdpanel.a,1150,55,0,0,1205,1205,0
def.c.obj,lib\liblwip.a,66,0,0,0,66,66,0
dhcp.c.obj,lib\liblwip.a,6174,721,0,63,6895,6895,63
dns.c.obj,lib\liblwip.a,7898,744,0,3139,8642,8642,3139
err.c.obj,lib\liblwip.a,60,445,0,0,505,505,0
etharp.c.obj,lib\liblwip.a,2612,502,0,242,3114,3114,242
ethernet.c.obj,lib\liblwip.a,580,108,0,0,688,688,0
icmp.c.obj,lib\liblwip.a,808,192,0,0,1000,1000,0
icmp6.c.obj,lib\liblwip.a,816,169,0,0,985,985,0
if_api.c.obj,lib\liblwip.a,4,0,0,0,4,4,0
inet_chksum.c.obj,lib\liblwip.a,442,0,0,0,442,442,0
init.c.obj,lib\liblwip.a,38,0,0,0,38,38,0
ip.c.obj,lib\liblwip.a,90,24,0,68,114,114,68
ip4.c.obj,lib\liblwip.a,1712,103,0,10,1815,1815,10
ip4_addr.c.obj,lib\liblwip.a,638,99,0,16,737,737,16
ip4_frag.c.obj,lib\liblwip.a,2456,446,0,7,2902,2902,7
ip4_nat.c.obj,lib\liblwip.a,4582,136,6,32,4718,4724,38
ip6.c.obj,lib\liblwip.a,3780,92,0,0,3872,3872,0
ip6_addr.c.obj,lib\liblwip.a,836,32,0,40,868,868,40
ip6_frag.c.obj,lib\liblwip.a,2708,311,0,11,3019,3019,11
lwiperf.c.obj,lib\liblwip.a,2346,2010,0,4,4356,4356,4
mem.c.obj,lib\liblwip.a,140,114,0,0,254,254,0
memp.c.obj,lib\liblwip.a,234,565,0,0,799,799,0
mld6.c.obj,lib\liblwip.a,1368,0,0,1,1368,1368,1
nd6.c.obj,lib\liblwip.a,7432,91,8,2276,7523,7531,2284
netdb.c.obj,lib\liblwip.a,1134,0,0,317,1134,1134,317
netif.c.obj,lib\liblwip.a,3154,799,0,449,3953,3953,449
pbuf.c.obj,lib\liblwip.a,2514,911,0,1,3425,3425,1
raw.c.obj,lib\liblwip.a,1968,234,0,4,2202,2202,4
sockets.c.obj,lib\liblwip.a,23852,3617,12,724,27469,27481,736
tcp.c.obj,lib\liblwip.a,9008,2199,6,24,11207,11213,30
